run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,R11_missing_url,False,missing_info,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'text', got None"
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154328788910,v3,v3+p0fb21459738b+tab7ec03e42e3,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154513438293,v3,v3+p0fb21459738b+tb814d6b20f72,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M05_correction_limit,True,wrong_arg_value,provider_error,timeline,,False,False,False,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 15, model: gemini-3.5-flash-lite\nPlease retry in 7.967169745s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash-lite'}, 'quotaValue': '15'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '7s'}]}}"
v3_B_base_gemini_20260729T154758694448,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R01_user_tweets_routing,False,wrong_tool,provider_error,timeline,,False,False,False,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 15, model: gemini-3.5-flash-lite\nPlease retry in 57.161356449s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.5-flash-lite', 'location': 'global'}, 'quotaValue': '15'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '57s'}]}}"
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R02_search_tweets_routing,False,wrong_tool,provider_error,social_search,,False,False,False,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 15, model: gemini-3.5-flash-lite\nPlease retry in 56.44836186s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.5-flash-lite', 'location': 'global'}, 'quotaValue': '15'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '56s'}]}}"
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T154937766375,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_gemini_20260729T155303255458,v3,v3+p7503a7cbfa99+tb814d6b20f72,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G01_source_check_urls,False,wrong_tool,,source_check,source_check,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G02_fetch_specific_url,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G03_web_news_month,False,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'AI agents', got 'AI agents month updates news'"
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G04_missing_account,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G05_confirm_publish,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G06_multiturn_source_check,True,wrong_tool,,source_check,source_check,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G07_multiturn_limit_correction,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G08_multiturn_missing_url_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G09_multiturn_switch_social_to_web,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_gemini_20260729T153707794148,v3,v3+p56630fdcc92b+tab7ec03e42e3,group,G10_multiturn_out_of_scope,True,out_of_scope,,no_tool,,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G01_source_check_urls,False,wrong_tool,,source_check,source_check,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G02_fetch_specific_url,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G03_web_news_month,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G04_missing_account,False,missing_info,,clarify,clarify,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G05_confirm_publish,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G06_multiturn_source_check,True,wrong_tool,,source_check,source_check,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G07_multiturn_limit_correction,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G08_multiturn_missing_url_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G09_multiturn_switch_social_to_web,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_group_gemini_20260729T155622896451,v3,v3+p7503a7cbfa99+tb814d6b20f72,group,G10_multiturn_out_of_scope,True,out_of_scope,,no_tool,,True,True,True,
